story,maslow
"John was a great musician in the city. He met a beautiful girl, and loved her One day, she woke up and ran away from him",1
"John really loved his girlfriend mary and spends time with her any chance he got. Unfortunately, after his final year of school, he lost interest in her. Mary, due to her heartbreak, drove recklessly and ended up in a fatal accident.",1
"John is sad because he has had the flu and is not able to play outside. John stayed in bed for a week, and the doctor gave him some medicine. John is feeling much better now, and is playing soccer with his friends.",1
"John had a bad fight with his sister beth and walked away. At home, john felt sorry for how rude he was to beth. John ran back to beth, hugged her tight and apologized.",1
John got a new controller for his birthday. He played games for hours until he started to feel lonely. Luckily his friend marie came over with a gift for him.,1
John and lily were in a happy relationship. Tom made up lies about john and said it to lily which she believed. Now lily ended up sad and alone regretting her decision.,1
John and amy were very close friends. amy likes to talk with john John was not able to concentrate in his studies so he decided to ignore amy. Amy felt sad after knowing that john is ignoring her.,1
Johan played video game with his friends He has haedache so he loss appointment James wait long time for johan so he has angry with him,1
Jimmy wrote a beautiful song for a girl he liked. He sang it to her at a party. She laughed at the song and him.,1
"Jessica and tony have been best friends since they met on the first day of school. One day after school, jessica hugged tony and told him she had a crush on him. A few years later, when the pair were in high school, tony confessed to jessica that he had a crush on her and wanted to ask her out.",1
"Jerry was playing his video game when the controller broke. Jerry was bored and didn't know what else to do. Soon, it was his birthday, and jerry's mom bought him a new controller.",1
"Jenny was bored so she went to the beach. Soon after she got there a storm rolled in, and things became gloomy quickly. But after only 15 minutes the sun came out and she was able to dry off and enjoy the beach.",1
Jennie's birthday was tomorrow. she'd invited all her classmates to a party. The table was ready with cake and other goodies. No one showed up to jennie's party and she was heartbroken.,1
Jeni and jack were close friends. they met each other in the first day of college.they have some fight in their relationship. Jeni bought some gift to calm down jack Finally jeni cooled jack by the gift,1
"Jeffrey was a quiet, studious person who didn't share his feelings. Jeffrey went through a long introspective journey about what life is all about. Jeffrey stood up in front of all of his friends and told them how much they mean to him.",1
"Jason had always dreamed of being a soldier As an ied specialist, he disarmed bombs. He was welcomed home to his small town, as a hero for saving lives.",1
Jasmine's mother was in the hospital because she was very sick. Jasmine's mother died and was buried in the family cemetery. Jasmine cries every day because she misses her dear mother.,1
Janet got on the high speed train to visit her boyfriend across the country. The train sped through a long dark tunnel in the mountains. The tunnel entrance was blocked from a rockslide and everyone on the train died.,1
Jane woke up and decided to do something nice for her family. She spent all day in the kitchen preparing food. She invited her family over for a big dinner and everyone was overjoyed at how delicious everything was.,1
Jane and jim are best friends from childhood but jane has to leave to study aboard After 2 years jane decided to meet her friend jim Jane and jim decided to meet for dinner. they look happy to meet after long time,1
James had to work late again. His pregnant wife sally was very lonely at home without him. She told him how angry she was when he finally got home.,1
"Jackson's dad joined in a army He doesn't play with his dad on the weekends and always watches tv. After a long time, his dad returned and went on a picnic with his family after a long time.",1
Jack says to alley that he love to have children's in their house to play. Alley gets pregnant as per jacks wish. The doctor says the good news to jack that alley gave birth to twins.,1
Jack met a friend playing a video game online. After talking for many hours he learned his new friend was a girl. He asked her to go to dinner with him and they fell in love.,1
Jack and rose are husband and wife. They got married and rose got pregnant. She delivered a baby and they are happy.,1
Jack and jill were upset with each other over a small fight they had. Jack decided he'd try to explain his point of view fully and help jill understand they can be friends. Jill knew he was being sincere and they forgave one another.,1
"It was finally the day to go. i checked in on my phone. I was a bit nervous when plane was taking off. I got to boston where my boyfriend was awaiting, and i was so glad to see him.",1
Heidi is looking for her pet cat prince . Heidi is worried and searching in the garden Heidi happily found prince sitting in the park,1
"He stayed outside too long on a summer day. So, he stopped by a cafe and had his favorite drink and sweets. He is having a good time singing his favorite song with his friend who he met in the caf梨?",1
"He played on a team as a child and enjoyed it. Once he was old enough, he joined a bigger team called the army. As a full grown adult he was elected president of the united states.",1
"He is singing a song, so he is happy She is gifted in friend, so she is happy feeling. She offered him an audition, and he won and became a star.",1
He is playing to the foot ball he is very happy to the moment. She is meeting to the boyfriend so he is very happy to the moment. They drive together and wrap up their date.,1
"He has a beautiful garden in his house. However, he did not visit the garden because he remembered his dead wife. Finally, he visited the place to reminisce his memories with her wife and enjoyed the place.",1
He had a headache because work was stressful. He just wanted to get home but things got worse when it started raining. When he got home he was greeted by the love of his life and all his sorrows seemed to disappear.,1
"Greg woke up one weekend morning to find out his phone was broken. He spent the morning crying, and wondering what he could do without his connection to others through social media. He spent the rest of the day visiting and reconnecting with his wife and son.",1
"Grandma edith was taking her usual walk when suddenly she collapsed. Edith's granddaughter julie was approached by her older cousin jim at recess.....they went to the same school, and her cousin told julie that edith was in the hospital and gave her a big hug. Edith died the next morning, and julie when she was told the news she had to focus on flowers and ferns in order to not cry and make a huge scene.",1
Got his report card from school and it showed vast improvements in all his classes. His parents brought him to the beach as a reward. They spent the day flying a kite and enjoying the sunshine.,1
Go to part to play soccer with friends Cops show up becuase there was someone fighting John is crying because his friend went to jail for fighting,1
"Giselle was very pregnant and very hungry. She called her friend natalie, who brought her a very special gift. The gift was a box of donuts. giselle ate them and enjoyed them a lot.",1
"Girl an boy in long day meeting in happyness They hotel in meeting in happy taking After a long time, they had a child, man and child in car driving",1
George went to visit his aunt. His aunt gave him a present. It was the video game he always wanted.,1
George was very lonely. His friend beth flew in from out of town. George wouldn't be lonely anymore.,1
"Gary was lonely, spending every saturday night by himself. To get himself out his rut, he decided to try stand-up at a local comedy club. They crowd loved him, and afterwards a woman introduced herself and invited him to a large party she was throwing next saturday.",1
"Gary and terry played a fast paced and competitive soccer game. The game got so heated that the boys got into a skirmish on the field. Later that night gary and barry, who was a teammate of gary, called terry and they all apologized to each other and vowed to remain good friends.",1
Euvi loved manik very much Euvi gave a gift to manik on his birthday Manik understands euvi's love to him and accepted euvi as his lover,1
Emy was sad because of his friend She felt lonely all the time. She was not feeling well.,1
"Emy and nick were close friends nick had a problem with emy so he stopped talking with emy Emy got a plan she bought a gift and tried to cool his friend nick Emy went to see nick and she tried to cool his friend nick,emy tried to impress nick nick got impressed and she gave the gift to nick",1
Emma and tom were studying together and emma had a secret crush on tom. Emma's friend told her about tom's affair with jenna. Emma saw both in the park together and her heart broke after that incident.,1
"Doctor watson is a fertility specialist at the city's hospital. Kimberly swanson was just informed by doctor watson that after suffering through 8 years of infertility, she is pregnant. Kimberly relaxes after her baby shower knowing she will be a first time mom very soon.",1
"Diego and his older brother juan couldn't get along and constantly got into fights. Juan took up cross country running, but that just made diego jealous and feeling left out. Then diego discovered the sport of soccer and joined a team of other boys his age where he feels he belongs.",1
"Diana and her father went out for the week end picnic in there new car. Diana ask her father to drive the car fast for excitement, they met with the accident. Diana father died on that accident and diana did not forget that incident throughout her life.",1
"David got ill even after getting a vaccination. He often grumbled because he was not in good shape and even fought with his friends. After a long weekend, he finally recovered his condition and met his lover and had a happy day.",1
Dan wanted to buy a dog from mary because her father wanted to send it to the shelter. Mary was thankful that dan would take the dog. Dan had to tell mary he could not keep the dog and it would have to be taken to the shelter.,1
"Connor has no friends and spends his days alone playing video games. He meets a beautiful woman at the grocery store. A year later, she is pregnant and he is about to be a father!",1
"Colleen was in her third trimester and excited to meet her new baby. When she went to her scheduled exam, her obstetrician told her the baby was not viable. Her child was stillborn and was buried in the cemetery.",1
Cena is a famous singer and he loves julie from past two years. One fine sunday he proposed julie in park but she not reply him and went. After few days later julie accept his proposal and cena was so happy.,1
Carol had an argument with her husband. She ran quickly out of the house and to her car. She got in a wreck because she was so upset..,1
Cara becomes youngest model and she is very talented. she wants to have a family so she married at 25. After she got married she wants to have a baby but she was so sad because of her body transformation and weight But those worries went away when she saw her baby's smile and she has a happy family that she wants.,1
Bobby has been in the hospital for a week and misses his best friend susie. Dr. smith gave bobby the good news that he's well and gets to go home. Bobby is very happy to finally see susie again.,1
"Bob was laying on the couch, feeling bored. He decided to walk for a little while. Then he met a friend, who gave him a gift.",1
Bill was all alone because his girlfriend left him. He went to get a coffee to cheer himself up. He met a woman at the coffee shop and had a nice talk with her.,1
Betty was getting ready to meet her friend eddie Eddie found out his grandmother died and couldn't stop crying Eddie missed his plane because of his grief and couldn't meet up with betty,1
"Benjamin told olivia that he was going to have to leave for six months for work. The day he left they said there goodbyes with the hope of reuniting after his work was complete. The six month training for work had come to an end and benjamin was reunited with his love, olivia.",1
Ben was unexpectedly deployed to assist in a peace keeping mission. After 7 months in iraq he didn't know how he was going to make it through an entire year. On ben's birthday he was called to his sergeant's office. ben wondered what he had done wrong and worried about the punishment. as he opened the door his wife jumped out and surprised him. his commander had arranged for a visit to cheer ben up.,1
Ben and roy got in a fight at school and were mad at each other. They both went home and played video games to cool off. The next day at school they were in better moods and made up from their fight and became friends again.,1
"Bella was old and tired. she was sad because she did not have family who lived nearby. Renata moved in next door to bella. bella found out that her new neighbor renata was pregnant. A beautiful baby boy named seth was born, and renata invited bella over. bella and seth became good friends, and bella thought of seth as her own grandson. she no longer felt alone.",1
"Baby charles loved to play with his toys He also liked to explore his parents large home But, he really loved when his father would play happy songs on the piano",1
Aston ran home from school when she got the news that her mother was very sick. Aston's mom had been diagnosed with cancer and had been getting worse by the day. Her mom died the next day as ashton sat by her bedside holding her hand.,1
Arnold has no friends so he playing lonely Arnold walking to the forest because he loves nature Arnold has happy mood so she gancing,1
"Anne, a little girl, ran away from home because she was upset with her parents. Anne kept running down a dark train tunnel and got scared. But thanks to a news broadcast looking for her, anne's parents found her and anne was glad to come home.",1
Anne was eagerly waiting for 23rd of that month as it was her birthday. On 23rd she was getting ready as she invited her friends to come. She celebrated her birthday with her friends and was very much happy with the gifts she received.,1
"Anna was enjoying donuts as a snack between meals. Her neighbor, janet, was passing by and saw her eating donuts through the window. Anna decided to gift janet with some donuts of her own when she went to go grocery shopping again.",1
Anna jonas is expecting her first child. She consulted her family doctor mr. david. She delivered a very cute healthy baby.,1
"Angela was getting ready for a special date tonight. Before angela left, she texted her date that she was on her way shortly. Upon arriving to the meeting spot, angela gave josh a big hug as she missed him very much and was so happy to see him again.",1
Andrew who is an artist is nervous to meet anna to confess his love for her. Anna gets ready to look beautiful as she is going to meet andrew whom she likes a lot. Both express their love for each other and decides to be soul mates for ever.,1
"Anbu promised to play football with his friend raj after school Anbu forgot his appointment with raj and watched tv After a long wait, raj came to anbu's house and got mad",1
Amy get ignored by john due to some misunderstanding John felt lonely after the fight so he decided to talk with amy Finally john realized his mistake and he talked to his girlfriend amy.,1
Amy bought one gift for boy friend for a birthday present Amy presented that gift to her boy friend After some days they had some misunderstanding and fight so they broke their relationship.,1
Amelia came to her friend trisha's house and she gave an amazing gift. Trisha felt really super excited and she saw calendar then only she realised her birthday. Trisha felt very happy and she was laughing very much at the time.,1
Amelia came to amy house with an amazing gift. Amy feel surprised and she saw calendar date. Amy realised today is her birthday date and she started laughing,1
Alexhad a childhood bestfriend named alice. As they grew older alice moved to a different school and they lost touch. Alex became depressed and overweight as he always longed that one day alice would return.,1
Alex was feeling alone and isolated doing nothing but playing video games at home. He decided to go for a walk in the nearby park. On his walk he met a girl and fell in love.,1
"After a series of bad events, susan was feeling alone and lost in life. Her friend cathy surprised susan one day with an expected gift. It was just a gag gift, a jack-in-the-box, but susan thought it was hilarious, saw cathy as a good friend, and felt better overall.",1
"After 3 weeks in the hospital mary was finally healthy enough to go home tomorrow evening. To celebrate, mary's mom prepared a huge dinner and invited all of mary's friends. Shortly before she was scheduled to be released, mary's doctor said he had bad news about her most recent test results. mary would need to stay in the hospital for at least another week.",1
"A women got very pregnant. Soon enough, she had a baby boy to look after. They would go to the beach and enjoy their day.",1
A woman went to a tarot reader and was told that she would meet a new man soon. The girl put on makeup to go out in case she met the man from the reading. She went to the dog park and met a very nice man who hugged her and asked her to go out.,1
A man riding on a camel in a desert He want to forming a plants in this garden The old age he living his life happily,1
A man is working in military He travelled across the country without his family His daughter was worried about leaving his father.,1
A man is working in military He left his family and went alone to his job His daughter was worried and cried,1
"A man dreamed of leading a simple farming life. He wanted a wife so he could have a family with him on the farm. After waiting a long time, he finally found a good woman.",1
"A little girl was lost on her way to school and didn't know where to go. The little girl found her way into a grocery store, where she explained that she was lost. The people at the store helped her find her way to school, where everyone was so happy to see her that they hugged her and gave her gifts.",1
A boy participated in the singing competition He won and got the gift So he is very happy,1
A boy and girl are love each other After 7 year a boy gets the job and there is no change to meet her Then the boy starts crying.,1
A boy and a girl fell in love Both their parents did not like their love Inspite of their resistance they got married and led a happy life,1
Xavier was out of shape. He tried to get his body in better shape. He became more athletic.,1
"William works hard in an attempt to be a published author. Three years later, his book dealing with history has been completed and is published. The book is on the new york times best seller list and william speaks in front of large audiences about the book.",1
When adam was a child he always seemed to be attracted to violence and loved to start fights with his classmates. When he got older adam joined the military because he wanted to fight and use his weapon to shoot people. Adam was so reckless during a dangerous mission that he was killed and his body was sent home and buried.,1
Vimal learned piano from the childhood and plays very well. He then participated in various competitions and function that held overseas. Due to his skills he outshined everyone and earned lot of public support and fans who cheered him when he returned from overseas,1
Tom worked hard on the farm and planted seeds. There was a storm in the night that flooded the whole farm. Tom was really sad that he lost all his crops.,1
"Tom told sharon that she was too ugly to get a husband. Sharon ate and ate to ignore her feelings. Sharon died sad, fat and alone because she believed tom.",1
Thomas even from the childhood always wanted to be a star He finally got to show his talent in a talent show which he wanted so much to win He lost at the end and he bursts into tears .,1
"The man very sad because the exams are coming soon However, he put off studying until the next day and always went to bed early. As a result, he failed the exam.",1
The man uses mobile to book ticket Aeroplane takes off The man sings well and wins the competition,1
"The boy wants to become a military man He is practice to achieve his goal After a long time he did not become a military man , so he is very sad and crying",1
Tanya went to emily's birthday party. Tanya gave emily a cheap gift she had bought. Tanya laughed at the gift because it was cheap and now emily feels bad for not spending more on her friend's present.,1
Stella's went for gambling as her friends told her to go. She was loosing money in gambling because she knows very less about it. After she lost all her money in gambling she yell at her friends with anger.,1
She was worried that the store would not have all of the items for the party. She bought what she was able to find at the store. The party was a success with a variety of items that she bought.,1
"Sarah had a dream of becoming a professional ballet dancer and dreamt of winning her next competition last month She had been practicing for two 2 weeks straight preparing for the competition After practicing for her ballet competition for 2 weeks straight, sarah broke her legs and was unable to participate",1
Sam was a spendthrift and a shopaholic Due to his poor performance on the work he lost his job. Because of his action he ended as a homeless person.,1
"Ralph practiced day and night for his big solo at the recital and thought he would be the best performer. Little did ralph know that brock was a fantastic singer, and blew the crowd away with his perfect performance. Ralph's ego was devastated to the point that he vowed to never perform around brock again.",1
"Raju is a brilliant student. he is not only good at his studies, but also he is an excellent football player. playing football for his country is his ultimate aim. Raju's father is a poor man and his earnings are not enough to meet his family needs. he understands his son's wishes and motivates him to achieve his aim in life. he is a good motivator and works hard to earn money. Due to his father's motivation, raju is selected for the football world cup and played for his nation and wins the world cup. his father arranges a grand reception to receive his son who is the main reason for winning world cup. everyone is happy. hard work never fails.",1
Pinnochio was losing money playing poker because his friends could tell when he was bluffing. He was dealt the best hand in the deck and could not lose. He won back all the money he had lost and more on that hand.,1
"Peter, an actor, centers in front of his fans in his car. He enjoys watching television with his snacks. Peter worried about his loss of fame in the film industry.",1
Peter works as an accountant in a private firm. He is a diligent employee and works long hours. Peter loses his job and feels depressed.,1
"Mary decided to treat herself and have a delicious donut. Her so called friend sally laughed at mary for eating a donut. she said ""someone as fat as you probably shouldn't be eating like this."" After mary got home, she looked at herself in the mirror and cried on the inside. maybe she really is fat.",1
Levi baker was a singer. he was very popular in the music world. One day after completed the concert he was fighting with his colleague due to some personal reasons. He was eliminated from the next show due to fight so he was very felt sad and crying.,1
"Josh loved playing video games, which took up most of his spare time. When josh wasn't playing games, he was on the couch, snacking and enjoying his favorite tv shows. Because josh wasted his youth on unproductive activities, the only job he could get was as an underpaid bag boy.",1
John is auditioning for a singing role. One of the judges laughs at john's audition. John is devastated and loses hope about his future singing career.,1
John is an athlete and is very fond of playing football. He travelled abroad along with other team players to play in summer olympics. He returned to his home town as the winner with a gold medal and received a grand welcome from the people.,1
John is a very hardworking person and worked day and night sincerly. As a result of his hardwork he earned lot of money. He invested all the money in a business and become the boss.,1
"John had been researching all night for a speech he had to give at school. The next day, john gave the speech in an auditorium full of students. All of the other students laughed at john's speech and he went into the bathroom to cry.",1
"John felt blue, because he wanted to be a comedian, yet needed confidence. He went to an open mic night at a local comedy club, and had a great set on stage. The audience gave john a standing ovation, and he performs comedy now.",1
Jin joined the army in order to travel the world. Jin explored many different countries and did many heroic actions. Jin was welcomed home as a local hero.,1
"Jim went to the parade honoring the newly elected congressman and thought about running for office himself. So jim ran for student body president of his senior class, and worked hard to prepare his speech. But when jim finished speaking, a girl burst into mocking laughter, and the rest of the students followed suit.",1
Jim mustered up enough courage and proposed to sarah on the stage. Sarah burst out laughing and mocked him. Jim was ashamed and now has a phobia of approaching people.,1
Jamie studied very hard in school to get good grades. All of jamie's hard work in school paid off and he is now a respected doctor. Jamie's makes lots of money as a doctor and can afford to buy lots of nice things for his family.,1
Jaden always had trouble concentrating. he could not comprehend what was being taught in class. He tried to study but it was all in vain. his grades never got better. Nobody got jaden the help that he needed so he ended up dropping out of school and playing video games all day.,1
Jack was getting bullied due to his stammering problem He started seeing a speech therapist who advised him to take up singing. Jack is now a popular singer with many fans all over the world.,1
Jack feel proud after winning the lethal combat. He is so happy that he dances with joy in the combat field. He was shot because he was so visible that his friends are in tears and in a lot of pain.,1
"He scored the winning goal with his amazing kick. He thought of his grandfather, who had always supported him in that moment. He was so proud of himself that he achieved his goal of winning the season.",1
Harry is always late to work. Harry is unable to finish his work assignments on time. Harry is fired from his job and is very unhappy.,1
Elsa wanted to be a dancer more than anything but her mother told her she would never make it and so elsa stayed in bed a lot feeling depressed. One day elsa went to a fortune teller who told her that if she took a chance she would be able to do what she loved. Elsa went after her dream and became a famous dancer.,1
Doreen loved to play with her little pinocchio doll. She also loved to dance like a real ballerina. Then one day she got on the scale while eating pizza and realized she was 40 and gained 100 pounds.,1
Daniel was a famous doctor He wrote a lot of books on medical research People welcomed him after he was honored with award,1
"Charlie drove drunk and was charged with a dui. He spent his time in prison studying despite taunting from his inmates. Once released, charlie used his new knowledge to start a business and now makes a good living.",1
Bobby lazed around his house all day every day and never went outdoors or applied himself productively. One day bobby looked at himself in the mirror and realized he was gaining weight and didn't like the person he was becoming. Bobby joined the soccer team to get in shape and have something to do outside of the house.,1
"Bob is serving in the army overseas on a long tour After 18 months, bob gets to fly home Bob is honroed by his town which features him in a parade.",1
Billy was playing video games with his friend Billy got mad because his friend was cheating and he punched him The police were called and billy went to jail for the night,1
Ben wasn't that popular in school and wanted to be more social. Ben joined the drama and debate club to know more people. He elected elected class president and got the lead role in the annual play.,1
Ben was nervous but took a chance singing at a karaoke bar. Mary thought that ben was singing badly on purpose and laughed. Ben left the karaoke bar in tears and called one of his friends.,1
"At school eliza was bullied constantly. Eliza ended up binge eating to cope with the pain. One day she decided to stand up to her bullies and tell them ""no more!"" she felt better about herself after that and her life started to improve.",1
"At one time claire jamison had been on the most famous models in the entire world. Claire had more money than she ever dreamed of because of her high paying assignments as a model. Over time, claire found herself without money, fame, or a future.",1
"When alice was a young girl she suffered from anxiety and didn't have confidence in herself. As she grew up people who knew alice, like her sister mary, laughed at her all time. Alice grew up never believing in herself and became homeless as an adult because she had no career or friends.",2
"The teacher's lesson on graphs for the test was confusing. Joe studied the lessons for the test all night. Joe found out the next day, he passed the exam",2
The teacher explained the theory The students did not listen to the class So the teacher send them out of the class,2
The politician was hailed by the crowd. People ran as shots rang out The politician is on life support only so that his organs may be harvested.,2
"Sidney is a young man who is terribly stressed over an important presentation he has to give at his new, high-paying job. He tries his best on the presentation, but he makes many mistakes and his boss fires him. Sydney turns to food to console himself after his failure, and ends up obese, miserable, and alone.",2
"Sam was studious, worked hard and had a good life. He started to play video games and was hooked to it. His addiction got so bad that he lost everything and ended up homeless.",2
Sam and his son michael took an airplane flight to colorado to go on vacation. They drove to a state park to enjoy the scenery. They hiked to the top of the ridge and felt overjoyed with the beautiful view.,2
"Raheem's teacher is taking classes for him. he is not concentrating on his studies. He always think about playing football while sitting in class room. he never listen to the class teacher and keep on dreaming about the football. On the day of exam, he is looking very nervous. he don't know the answer for any questions. his dream about football didn't help him in the exam. he gets fail in the exam.",2
Mary was running to school. She missed the beginning of the lesson. She went outside and started to cry.,2
"Kevin was heartbroken when he found out that he had over-watered his favorite plant and it died. So he studied hard about plants. Despite his efforts, this time he did not water, and the plants withered to death.",2
"Jim was supposed to do his home work after school. Instead, he played video games for hours and didn't finish his schoolwork. When his mom found out, she got mad and yelled at him.",2
"He is under treatment Finally, he was cured and he is playing sports His dream of travelling somewhere has come true.",2
"Gregory the scientist went on a hike one day. As gregory reached the top of a mountain, he saw a huge flash of lightning. Gregory was inspired by the lightning strike and wrote a scientific paper that was innovative in his field.",2
"Greg loved the beach and decided to go on a nice trip to see the ocean. Greg packed up his car and started his drive to the beach. Another driver ran a red light and crashed into the side of greg's car, ruining his trip.",2
"Francisco was tired of just painting all the places he wanted to visit. One day francisco got a large inheritance from his uncle. Now, francisco can travel the world and visit all the places he painted.",2
Daria rushed home to play her new video game after school. She still had to finish her homework before she could play the video game. She finished the homework in record time and was finally able to play her game.,2
Brad turned off his television because the picture wasn't that great. Brad tried his hardest to use tools to fix his television. Brad realized he could have a good time by playing the piano instead.,2
Bon watched tv instead of studying for his college exams. He had to spend all night at the library to catch up. He was so tired that he got into an accident on the way to take his exam.,2
"Alice suffered from anxiety as a child and lacked confidence in herself. As she grew up, people who knew her Alice, like her sister Mary, always laughed at her. She said she grew up not believing in herself and she didn't have her job or friends, so she became an adult and she became homeless.",2
The teacher's class on graphs for the exam was confusing. Joe studied for the exam all night long. Joe found out the next day and passed the exam.,2
"The teacher explained the theory Students didn't attend the class, so the teacher threw them out of class",2
"The politician was cheered by the crowd. When the gunfire rang, people ran. Politicians are given life only to harvest his organs.",2
"Sidney is a very stressed young man with an important presentation to his new high-paying job. He does his best in his presentation, but he makes a lot of mistakes and his boss fires him. After a failure, Sydney turns to food to comfort herself, eventually becoming fat, miserable and alone.",2
"Sam studied well, worked hard, and lived a good life. He started playing video games and fell in love with it. He was so addicted that he lost everything and became homeless.",2
Sam and his son Michael flew to Colorado for a vacation. They drove to the state park to enjoy the scenery. They climbed to the top of the ridge and jumped over the beautiful scenery.,2
"Raheem's teacher is taking lessons for him. He doesn't focus on his studies. He always sits in the classroom and thinks about football. He doesn't listen to his homeroom teacher and continues to dream about football. On the day of the exam, he looks very nervous. He doesn't know the answer to the question. His dreams of football did not help him in the exams. He fails the exam.",2
Mary was running to school. She missed the start of her class. She went outside and started crying.,2
"Kevin was heartbroken when he found out that he had died from over-watering his favorite plant. So he studied hard about plants. Despite his efforts, he did not water and the plant died.",2
"Jim had to do homework after school. Instead, he played video games for hours and didn't finish his studies. When his mother found out about it, she yelled at him in anger.",2
"He is being treated. Finally, he has recovered and is working out. He made his dream of traveling somewhere come true.",2
"Scientist Gregory went hiking one day. When Gregory reached the top of the mountain, he saw a huge lightning bolt. Gregory was inspired by his lightning to write innovative scientific papers in his field.",2
"Greg loved the beach and decided to go on a wonderful trip to see the sea. Greg packed his car and started driving to the beach. Another driver turned on a red light and crashed into the side of Greg's car, ruining the trip.",2
Francisco is tired of painting every place he wants to visit. One day Francisco received a great inheritance from his uncle. Now francisco can travel the world and visit every place he painted.,2
Daria rushed home after school to play a new video game. She still had to finish her homework before playing video games. She finished her homework in record time and was finally able to play.,2
Brad turned off the television because the pictures weren't very good. Brad did his best to repair the television using the tools. Brad realized he could have a good time by playing the piano instead.,2
Bon watched TV instead of studying for college exams. He had to stay up all night in the library to catch up. He was so tired that he had an accident on the way to an exam.,2
"On her way to the beach, mary takes a wrong turn and ends up lost The wrong turn take her through the forest, but mary remains on the road. The road ups up at the most beautiful spot on the beach she has even seen.",2
"Melissa goes to the rest room in the airport to get her refresh. Melissa spends there dressing herself and refreshes for more than 30 minutes. As she comes out , there was an announcement saying that the flight has got take off which made her shock.",2
Maria thought that she wanted to dress herself up to look pretty She went to her bedroom and put on some make up The girls in the town made fun of maria because they thought her make up was ugly.,2
Jane was very much worried as she got so many rashes and pimples on her face She went to a doctor and got treatment for the rashes. After applying the medicines and herbs she got cured and she looked beautiful and she felt happy,2
George and his son hated the city they lived in due to incessant rain. They finally decided to move to a new place. They loved the new city as it was bright and sunny with clear skies.,2
Emily sat at home eating junk food all day. The doctor asked her to stop her bad habits and take up dancing. Emily followed his advice and is now a successful ballerina.,2
"Bob was alway sbust and stress he ate junk food, often having two or more donuts. Bob often wokred long hours on a high stress job results in often being on the go but having little time for leisure. Bob finally took a long needed vacation going to a caribbean island that he always wanted to visit.",2
"Billy was sick in the hospital and dreaming of going to the beach. As soon as he got out of the hospital, he got on a plane and flew to the beach. The beach was beautiful and he enjoyed his time there.",2
A train was taking billy to the seaside for the very first time. The train broke down and billy thought he would never get to the sea. The train got going again and billy was delighted to see the sea for the very first time!,2
A man named jon was very tired of the daily grind of his construction job. Jon decided to book a flight out to the wild west for a vacation. Jon spent his vacation in the great outdoors and found himself newly refreshed and inspired by life.,2
"On the way to the beach, Mary goes the wrong way and gets lost. Her path climbs to some of the most beautiful beaches she has ever seen.",2
Melissa goes to the bathroom at the airport to refresh herself. She says that Melissa spends more than 30 minutes refreshing her clothes there. Her announcement that her plane was taking off when she came out surprised her with me.,2
Maria thought she wanted to decorate herself. She went to her bedroom and put on her makeup. The girls in the village teased that Maria's makeup was ugly.,2
Jane was so worried about her pimples and pimples on her face that she went to the hospital for treatment. She was healed with medicine and medicine and she looked beautiful and happy,2
"George and his son hated the city they lived in because of the constant rain. They finally decided to move to a new place. They loved the new city with clear, clear skies.",2
Emily sat at home eating junk food all day. Her doctor told her to stop her bad habit and do her dance. Emily followed his advice and she is now a successful ballerina.,2
"Bob was always fat, stressed, ate junk food, and often ate two or more donuts. Bob often works long hours in a stressful job and travels frequently, but has little time for leisure. Bob finally went on a long vacation to a Caribbean island he had always wanted to visit.",2
"Billy was sick in the hospital and dreamed of going to the beach. As soon as he got out of the hospital, he got on a plane and flew to the beach. The beach was beautiful and he enjoyed his time there.",2
The train was taking Billy to the beach for the first time. The train broke down and Billy thought he wouldn't be able to go to sea. The train started again and Billy was delighted to see the sea for the first time!,2
A man named Jon is very tired of his daily construction work. Jon decides to book a flight to the West for his vacation. Jon has been on vacation in the great outdoors and has found renewed vigor and inspiration in his life.,2
"When Alice was a young girl, she suffered from anxiety and lacked confidence. Growing up, people who knew Alice, like her sister Mary, laughed at her all the time. Alice grew up without believing in herself and became homeless as an adult because she had no career or friends.",2
The teacher's lesson on graphics for the test was confusing. Joe studied the lessons for the test all night. Joe found out the next day that he passed the exam,2
The teacher explained the theory. The students did not listen to the class. So the teacher sent them out of the class,2
The politician was celebrated by the crowd. People were running when the shots rang out. The politician is only dependent on life support so that his organs can be removed.,2
"Sidney is a young man who is terribly stressed about an important presentation he has to give in his new, high paying job. He tries his best to present, but he makes a lot of mistakes and his boss fires him. Sydney turns to eating for comfort after his failure and ends up obese, miserable and alone.",2
"Sam was hardworking, worked hard, and had a good life. He started playing video games and was addicted to them. His addiction got so bad that he lost everything and became homeless.",2
Sam and his son Michael took a flight to Colorado for a vacation. They drove to a state park to enjoy the scenery. They hiked to the top of the ridge and were overjoyed with the beautiful view.,2
Raheem's teacher takes lessons for him. he does not focus on his studies. He always thinks about playing soccer while sitting in the classroom. he never listens to the class teacher and keeps dreaming of football. He looks very nervous on the day of the exam. he doesn't know the answer to any questions. his dream of football did not help him with the exam. he is not passed in the exam.,2
Mary ran to school. She missed the start of class. She went outside and started crying.,2
"Kevin was heartbroken when he found out he had overwatered his favorite plant and it died. So he studied plants intensively. Despite his best efforts, this time he did not water and the plants withered.",2
"Jim should do his homework after school. Instead, he played video games for hours and never finished his homework. When his mother found out, she got angry and yelled at him.",2
He is being treated. He is finally cured and he is doing sports. His dream of going anywhere has come true.,2
